DateTime,Date,Time,Time24,ISOdateTime,LinuxTime,Temperature,Humidity
"7/18/2022, 11:06:00 PM",2022-07-18,11:06:00 PM,23:06:00,2022-07-18T19:06:00.000Z,1658171160,-20.0,49
"7/18/2022, 11:07:00 PM",2022-07-18,11:07:00 PM,23:07:00,2022-07-18T19:07:00.000Z,1658171220,-20.2,49
"7/18/2022, 11:08:00 PM",2022-07-18,11:08:00 PM,23:08:00,2022-07-18T19:08:00.000Z,1658171280,-20.4,49
"7/18/2022, 11:09:00 PM",2022-07-18,11:09:00 PM,23:09:00,2022-07-18T19:09:00.000Z,1658171340,-20.5,49
"7/18/2022, 11:10:00 PM",2022-07-18,11:10:00 PM,23:10:00,2022-07-18T19:10:00.000Z,1658171400,-20.6,49
"7/18/2022, 11:11:00 PM",2022-07-18,11:11:00 PM,23:11:00,2022-07-18T19:11:00.000Z,1658171460,-20.4,49
"7/18/2022, 11:12:00 PM",2022-07-18,11:12:00 PM,23:12:00,2022-07-18T19:12:00.000Z,1658171520,-20.1,49
"7/18/2022, 11:13:00 PM",2022-07-18,11:13:00 PM,23:13:00,2022-07-18T19:13:00.000Z,1658171580,-19.6,49
"7/18/2022, 11:14:00 PM",2022-07-18,11:14:00 PM,23:14:00,2022-07-18T19:14:00.000Z,1658171640,-19.3,49
"7/18/2022, 11:15:00 PM",2022-07-18,11:15:00 PM,23:15:00,2022-07-18T19:15:00.000Z,1658171700,-19.1,49
"7/18/2022, 11:16:00 PM",2022-07-18,11:16:00 PM,23:16:00,2022-07-18T19:16:00.000Z,1658171760,-18.9,49
"7/18/2022, 11:17:00 PM",2022-07-18,11:17:00 PM,23:17:00,2022-07-18T19:17:00.000Z,1658171820,-18.4,49
"7/18/2022, 11:18:00 PM",2022-07-18,11:18:00 PM,23:18:00,2022-07-18T19:18:00.000Z,1658171880,-18.3,49
"7/18/2022, 11:19:00 PM",2022-07-18,11:19:00 PM,23:19:00,2022-07-18T19:19:00.000Z,1658171940,-17.7,49
"7/18/2022, 11:20:00 PM",2022-07-18,11:20:00 PM,23:20:00,2022-07-18T19:20:00.000Z,1658172000,-17.6,49
"7/18/2022, 11:21:00 PM",2022-07-18,11:21:00 PM,23:21:00,2022-07-18T19:21:00.000Z,1658172060,-17.4,49
"7/18/2022, 11:22:00 PM",2022-07-18,11:22:00 PM,23:22:00,2022-07-18T19:22:00.000Z,1658172120,-17.2,49
"7/18/2022, 11:23:00 PM",2022-07-18,11:23:00 PM,23:23:00,2022-07-18T19:23:00.000Z,1658172180,-17.2,49
"7/18/2022, 11:24:00 PM",2022-07-18,11:24:00 PM,23:24:00,2022-07-18T19:24:00.000Z,1658172240,-17.6,49
"7/18/2022, 11:25:00 PM",2022-07-18,11:25:00 PM,23:25:00,2022-07-18T19:25:00.000Z,1658172300,-18.1,49
"7/18/2022, 11:26:00 PM",2022-07-18,11:26:00 PM,23:26:00,2022-07-18T19:26:00.000Z,1658172360,-18.4,49
"7/18/2022, 11:27:00 PM",2022-07-18,11:27:00 PM,23:27:00,2022-07-18T19:27:00.000Z,1658172420,-18.5,49
"7/18/2022, 11:28:00 PM",2022-07-18,11:28:00 PM,23:28:00,2022-07-18T19:28:00.000Z,1658172480,-19.0,49
"7/18/2022, 11:29:00 PM",2022-07-18,11:29:00 PM,23:29:00,2022-07-18T19:29:00.000Z,1658172540,-19.2,49
"7/18/2022, 11:30:00 PM",2022-07-18,11:30:00 PM,23:30:00,2022-07-18T19:30:00.000Z,1658172600,-19.4,49
"7/18/2022, 11:31:00 PM",2022-07-18,11:31:00 PM,23:31:00,2022-07-18T19:31:00.000Z,1658172660,-19.5,49
"7/18/2022, 11:32:00 PM",2022-07-18,11:32:00 PM,23:32:00,2022-07-18T19:32:00.000Z,1658172720,-19.6,49
"7/18/2022, 11:33:00 PM",2022-07-18,11:33:00 PM,23:33:00,2022-07-18T19:33:00.000Z,1658172780,-19.8,49
"7/18/2022, 11:34:00 PM",2022-07-18,11:34:00 PM,23:34:00,2022-07-18T19:34:00.000Z,1658172840,-19.9,49
"7/18/2022, 11:35:00 PM",2022-07-18,11:35:00 PM,23:35:00,2022-07-18T19:35:00.000Z,1658172900,-20.1,49
"7/18/2022, 11:36:00 PM",2022-07-18,11:36:00 PM,23:36:00,2022-07-18T19:36:00.000Z,1658172960,-20.3,49
"7/18/2022, 11:37:00 PM",2022-07-18,11:37:00 PM,23:37:00,2022-07-18T19:37:00.000Z,1658173020,-20.4,49
"7/18/2022, 11:38:00 PM",2022-07-18,11:38:00 PM,23:38:00,2022-07-18T19:38:00.000Z,1658173080,-20.5,49
"7/18/2022, 11:39:00 PM",2022-07-18,11:39:00 PM,23:39:00,2022-07-18T19:39:00.000Z,1658173140,-20.5,49
"7/18/2022, 11:40:00 PM",2022-07-18,11:40:00 PM,23:40:00,2022-07-18T19:40:00.000Z,1658173200,-20.4,49
"7/18/2022, 11:41:00 PM",2022-07-18,11:41:00 PM,23:41:00,2022-07-18T19:41:00.000Z,1658173260,-19.9,49
"7/18/2022, 11:42:00 PM",2022-07-18,11:42:00 PM,23:42:00,2022-07-18T19:42:00.000Z,1658173320,-19.7,49
"7/18/2022, 11:43:00 PM",2022-07-18,11:43:00 PM,23:43:00,2022-07-18T19:43:00.000Z,1658173380,-19.5,49
"7/18/2022, 11:44:00 PM",2022-07-18,11:44:00 PM,23:44:00,2022-07-18T19:44:00.000Z,1658173440,-19.1,49
"7/18/2022, 11:45:00 PM",2022-07-18,11:45:00 PM,23:45:00,2022-07-18T19:45:00.000Z,1658173500,-18.9,49
"7/18/2022, 11:46:00 PM",2022-07-18,11:46:00 PM,23:46:00,2022-07-18T19:46:00.000Z,1658173560,-18.4,49
"7/18/2022, 11:47:00 PM",2022-07-18,11:47:00 PM,23:47:00,2022-07-18T19:47:00.000Z,1658173620,-18.3,49
"7/18/2022, 11:48:00 PM",2022-07-18,11:48:00 PM,23:48:00,2022-07-18T19:48:00.000Z,1658173680,-18.0,49
"7/18/2022, 11:49:00 PM",2022-07-18,11:49:00 PM,23:49:00,2022-07-18T19:49:00.000Z,1658173740,-17.6,49
"7/18/2022, 11:50:00 PM",2022-07-18,11:50:00 PM,23:50:00,2022-07-18T19:50:00.000Z,1658173800,-17.3,49
"7/18/2022, 11:51:00 PM",2022-07-18,11:51:00 PM,23:51:00,2022-07-18T19:51:00.000Z,1658173860,-17.0,49
"7/18/2022, 11:52:00 PM",2022-07-18,11:52:00 PM,23:52:00,2022-07-18T19:52:00.000Z,1658173920,-17.0,49
"7/18/2022, 11:53:00 PM",2022-07-18,11:53:00 PM,23:53:00,2022-07-18T19:53:00.000Z,1658173980,-17.6,49
"7/18/2022, 11:54:00 PM",2022-07-18,11:54:00 PM,23:54:00,2022-07-18T19:54:00.000Z,1658174040,-18.0,49
"7/18/2022, 11:55:00 PM",2022-07-18,11:55:00 PM,23:55:00,2022-07-18T19:55:00.000Z,1658174100,-18.2,49
"7/18/2022, 11:56:00 PM",2022-07-18,11:56:00 PM,23:56:00,2022-07-18T19:56:00.000Z,1658174160,-18.7,49
"7/18/2022, 11:57:00 PM",2022-07-18,11:57:00 PM,23:57:00,2022-07-18T19:57:00.000Z,1658174220,-18.9,49
"7/18/2022, 11:58:00 PM",2022-07-18,11:58:00 PM,23:58:00,2022-07-18T19:58:00.000Z,1658174280,-19.0,49
"7/18/2022, 11:59:00 PM",2022-07-18,11:59:00 PM,23:59:00,2022-07-18T19:59:00.000Z,1658174340,-19.3,49
"7/19/2022, 12:00:00 AM",2022-07-19,12:00:00 AM,00:00:00,2022-07-18T20:00:00.000Z,1658174400,-19.5,49
"7/19/2022, 12:01:00 AM",2022-07-19,12:01:00 AM,00:01:00,2022-07-18T20:01:00.000Z,1658174460,-19.6,49
"7/19/2022, 12:02:00 AM",2022-07-19,12:02:00 AM,00:02:00,2022-07-18T20:02:00.000Z,1658174520,-19.8,49
"7/19/2022, 12:03:00 AM",2022-07-19,12:03:00 AM,00:03:00,2022-07-18T20:03:00.000Z,1658174580,-19.9,49
"7/19/2022, 12:04:00 AM",2022-07-19,12:04:00 AM,00:04:00,2022-07-18T20:04:00.000Z,1658174640,-20.0,49
"7/19/2022, 12:05:00 AM",2022-07-19,12:05:00 AM,00:05:00,2022-07-18T20:05:00.000Z,1658174700,-20.2,49
"7/19/2022, 12:06:00 AM",2022-07-19,12:06:00 AM,00:06:00,2022-07-18T20:06:00.000Z,1658174760,-20.4,49
"7/19/2022, 12:07:00 AM",2022-07-19,12:07:00 AM,00:07:00,2022-07-18T20:07:00.000Z,1658174820,-20.4,49
"7/19/2022, 12:08:00 AM",2022-07-19,12:08:00 AM,00:08:00,2022-07-18T20:08:00.000Z,1658174880,-20.6,49
"7/19/2022, 12:09:00 AM",2022-07-19,12:09:00 AM,00:09:00,2022-07-18T20:09:00.000Z,1658174940,-20.5,49
"7/19/2022, 12:10:00 AM",2022-07-19,12:10:00 AM,00:10:00,2022-07-18T20:10:00.000Z,1658175000,-20.1,49
"7/19/2022, 12:11:00 AM",2022-07-19,12:11:00 AM,00:11:00,2022-07-18T20:11:00.000Z,1658175060,-19.8,49
"7/19/2022, 12:12:00 AM",2022-07-19,12:12:00 AM,00:12:00,2022-07-18T20:12:00.000Z,1658175120,-19.5,49
"7/19/2022, 12:13:00 AM",2022-07-19,12:13:00 AM,00:13:00,2022-07-18T20:13:00.000Z,1658175180,-19.3,49
"7/19/2022, 12:14:00 AM",2022-07-19,12:14:00 AM,00:14:00,2022-07-18T20:14:00.000Z,1658175240,-19.0,49
"7/19/2022, 12:15:00 AM",2022-07-19,12:15:00 AM,00:15:00,2022-07-18T20:15:00.000Z,1658175300,-18.6,49
"7/19/2022, 12:16:00 AM",2022-07-19,12:16:00 AM,00:16:00,2022-07-18T20:16:00.000Z,1658175360,-18.5,49
"7/19/2022, 12:17:00 AM",2022-07-19,12:17:00 AM,00:17:00,2022-07-18T20:17:00.000Z,1658175420,-18.0,49
"7/19/2022, 12:18:00 AM",2022-07-19,12:18:00 AM,00:18:00,2022-07-18T20:18:00.000Z,1658175480,-17.7,49
"7/19/2022, 12:19:00 AM",2022-07-19,12:19:00 AM,00:19:00,2022-07-18T20:19:00.000Z,1658175540,-17.5,49
"7/19/2022, 12:20:00 AM",2022-07-19,12:20:00 AM,00:20:00,2022-07-18T20:20:00.000Z,1658175600,-17.2,49
"7/19/2022, 12:21:00 AM",2022-07-19,12:21:00 AM,00:21:00,2022-07-18T20:21:00.000Z,1658175660,-16.9,49
"7/19/2022, 12:22:00 AM",2022-07-19,12:22:00 AM,00:22:00,2022-07-18T20:22:00.000Z,1658175720,-17.2,49
"7/19/2022, 12:23:00 AM",2022-07-19,12:23:00 AM,00:23:00,2022-07-18T20:23:00.000Z,1658175780,-17.8,49
"7/19/2022, 12:24:00 AM",2022-07-19,12:24:00 AM,00:24:00,2022-07-18T20:24:00.000Z,1658175840,-18.2,49
"7/19/2022, 12:25:00 AM",2022-07-19,12:25:00 AM,00:25:00,2022-07-18T20:25:00.000Z,1658175900,-18.5,49
"7/19/2022, 12:26:00 AM",2022-07-19,12:26:00 AM,00:26:00,2022-07-18T20:26:00.000Z,1658175960,-18.8,49
"7/19/2022, 12:27:00 AM",2022-07-19,12:27:00 AM,00:27:00,2022-07-18T20:27:00.000Z,1658176020,-18.9,49
"7/19/2022, 12:28:00 AM",2022-07-19,12:28:00 AM,00:28:00,2022-07-18T20:28:00.000Z,1658176080,-19.2,49
"7/19/2022, 12:29:00 AM",2022-07-19,12:29:00 AM,00:29:00,2022-07-18T20:29:00.000Z,1658176140,-19.5,49
"7/19/2022, 12:30:00 AM",2022-07-19,12:30:00 AM,00:30:00,2022-07-18T20:30:00.000Z,1658176200,-19.6,49
"7/19/2022, 12:31:00 AM",2022-07-19,12:31:00 AM,00:31:00,2022-07-18T20:31:00.000Z,1658176260,-19.7,49
"7/19/2022, 12:32:00 AM",2022-07-19,12:32:00 AM,00:32:00,2022-07-18T20:32:00.000Z,1658176320,-19.9,49
"7/19/2022, 12:33:00 AM",2022-07-19,12:33:00 AM,00:33:00,2022-07-18T20:33:00.000Z,1658176380,-20.0,49
"7/19/2022, 12:34:00 AM",2022-07-19,12:34:00 AM,00:34:00,2022-07-18T20:34:00.000Z,1658176440,-20.2,49
"7/19/2022, 12:35:00 AM",2022-07-19,12:35:00 AM,00:35:00,2022-07-18T20:35:00.000Z,1658176500,-20.3,49
"7/19/2022, 12:36:00 AM",2022-07-19,12:36:00 AM,00:36:00,2022-07-18T20:36:00.000Z,1658176560,-20.4,49
"7/19/2022, 12:37:00 AM",2022-07-19,12:37:00 AM,00:37:00,2022-07-18T20:37:00.000Z,1658176620,-20.5,49
"7/19/2022, 12:38:00 AM",2022-07-19,12:38:00 AM,00:38:00,2022-07-18T20:38:00.000Z,1658176680,-20.4,49
"7/19/2022, 12:39:00 AM",2022-07-19,12:39:00 AM,00:39:00,2022-07-18T20:39:00.000Z,1658176740,-20.2,49
"7/19/2022, 12:40:00 AM",2022-07-19,12:40:00 AM,00:40:00,2022-07-18T20:40:00.000Z,1658176800,-19.8,49
"7/19/2022, 12:41:00 AM",2022-07-19,12:41:00 AM,00:41:00,2022-07-18T20:41:00.000Z,1658176860,-19.5,49
"7/19/2022, 12:42:00 AM",2022-07-19,12:42:00 AM,00:42:00,2022-07-18T20:42:00.000Z,1658176920,-19.3,49
"7/19/2022, 12:43:00 AM",2022-07-19,12:43:00 AM,00:43:00,2022-07-18T20:43:00.000Z,1658176980,-19.0,49
"7/19/2022, 12:44:00 AM",2022-07-19,12:44:00 AM,00:44:00,2022-07-18T20:44:00.000Z,1658177040,-18.6,49
"7/19/2022, 12:45:00 AM",2022-07-19,12:45:00 AM,00:45:00,2022-07-18T20:45:00.000Z,1658177100,-18.4,49
"7/19/2022, 12:46:00 AM",2022-07-19,12:46:00 AM,00:46:00,2022-07-18T20:46:00.000Z,1658177160,-18.3,49
"7/19/2022, 12:47:00 AM",2022-07-19,12:47:00 AM,00:47:00,2022-07-18T20:47:00.000Z,1658177220,-17.7,49
"7/19/2022, 12:48:00 AM",2022-07-19,12:48:00 AM,00:48:00,2022-07-18T20:48:00.000Z,1658177280,-17.6,49
"7/19/2022, 12:49:00 AM",2022-07-19,12:49:00 AM,00:49:00,2022-07-18T20:49:00.000Z,1658177340,-17.3,49
"7/19/2022, 12:50:00 AM",2022-07-19,12:50:00 AM,00:50:00,2022-07-18T20:50:00.000Z,1658177400,-17.0,49
"7/19/2022, 12:51:00 AM",2022-07-19,12:51:00 AM,00:51:00,2022-07-18T20:51:00.000Z,1658177460,-17.1,49
"7/19/2022, 12:52:00 AM",2022-07-19,12:52:00 AM,00:52:00,2022-07-18T20:52:00.000Z,1658177520,-17.7,49
"7/19/2022, 12:53:00 AM",2022-07-19,12:53:00 AM,00:53:00,2022-07-18T20:53:00.000Z,1658177580,-18.1,49
"7/19/2022, 12:54:00 AM",2022-07-19,12:54:00 AM,00:54:00,2022-07-18T20:54:00.000Z,1658177640,-18.3,49
"7/19/2022, 12:55:00 AM",2022-07-19,12:55:00 AM,00:55:00,2022-07-18T20:55:00.000Z,1658177700,-18.7,49
"7/19/2022, 12:56:00 AM",2022-07-19,12:56:00 AM,00:56:00,2022-07-18T20:56:00.000Z,1658177760,-18.9,49
"7/19/2022, 12:57:00 AM",2022-07-19,12:57:00 AM,00:57:00,2022-07-18T20:57:00.000Z,1658177820,-19.2,49
"7/19/2022, 12:58:00 AM",2022-07-19,12:58:00 AM,00:58:00,2022-07-18T20:58:00.000Z,1658177880,-19.4,49
"7/19/2022, 12:59:00 AM",2022-07-19,12:59:00 AM,00:59:00,2022-07-18T20:59:00.000Z,1658177940,-19.5,49
"7/19/2022, 1:00:00 AM",2022-07-19,1:00:00 AM,01:00:00,2022-07-18T21:00:00.000Z,1658178000,-19.7,49
"7/19/2022, 1:01:00 AM",2022-07-19,1:01:00 AM,01:01:00,2022-07-18T21:01:00.000Z,1658178060,-19.8,49
"7/19/2022, 1:02:00 AM",2022-07-19,1:02:00 AM,01:02:00,2022-07-18T21:02:00.000Z,1658178120,-19.9,49
"7/19/2022, 1:03:00 AM",2022-07-19,1:03:00 AM,01:03:00,2022-07-18T21:03:00.000Z,1658178180,-20.1,49
"7/19/2022, 1:04:00 AM",2022-07-19,1:04:00 AM,01:04:00,2022-07-18T21:04:00.000Z,1658178240,-20.3,49
"7/19/2022, 1:05:00 AM",2022-07-19,1:05:00 AM,01:05:00,2022-07-18T21:05:00.000Z,1658178300,-20.3,49
"7/19/2022, 1:06:00 AM",2022-07-19,1:06:00 AM,01:06:00,2022-07-18T21:06:00.000Z,1658178360,-20.5,49
"7/19/2022, 1:07:00 AM",2022-07-19,1:07:00 AM,01:07:00,2022-07-18T21:07:00.000Z,1658178420,-20.4,49
"7/19/2022, 1:08:00 AM",2022-07-19,1:08:00 AM,01:08:00,2022-07-18T21:08:00.000Z,1658178480,-20.3,49
"7/19/2022, 1:09:00 AM",2022-07-19,1:09:00 AM,01:09:00,2022-07-18T21:09:00.000Z,1658178540,-20.0,49
"7/19/2022, 1:10:00 AM",2022-07-19,1:10:00 AM,01:10:00,2022-07-18T21:10:00.000Z,1658178600,-19.6,49
"7/19/2022, 1:11:00 AM",2022-07-19,1:11:00 AM,01:11:00,2022-07-18T21:11:00.000Z,1658178660,-19.4,49
"7/19/2022, 1:12:00 AM",2022-07-19,1:12:00 AM,01:12:00,2022-07-18T21:12:00.000Z,1658178720,-19.1,49
"7/19/2022, 1:13:00 AM",2022-07-19,1:13:00 AM,01:13:00,2022-07-18T21:13:00.000Z,1658178780,-18.7,49
"7/19/2022, 1:14:00 AM",2022-07-19,1:14:00 AM,01:14:00,2022-07-18T21:14:00.000Z,1658178840,-18.4,49
"7/19/2022, 1:15:00 AM",2022-07-19,1:15:00 AM,01:15:00,2022-07-18T21:15:00.000Z,1658178900,-18.1,49
"7/19/2022, 1:16:00 AM",2022-07-19,1:16:00 AM,01:16:00,2022-07-18T21:16:00.000Z,1658178960,-17.8,49
"7/19/2022, 1:17:00 AM",2022-07-19,1:17:00 AM,01:17:00,2022-07-18T21:17:00.000Z,1658179020,-17.6,49
"7/19/2022, 1:18:00 AM",2022-07-19,1:18:00 AM,01:18:00,2022-07-18T21:18:00.000Z,1658179080,-17.2,49
"7/19/2022, 1:19:00 AM",2022-07-19,1:19:00 AM,01:19:00,2022-07-18T21:19:00.000Z,1658179140,-17.0,49
"7/19/2022, 1:20:00 AM",2022-07-19,1:20:00 AM,01:20:00,2022-07-18T21:20:00.000Z,1658179200,-17.3,49
"7/19/2022, 1:21:00 AM",2022-07-19,1:21:00 AM,01:21:00,2022-07-18T21:21:00.000Z,1658179260,-17.7,49
"7/19/2022, 1:22:00 AM",2022-07-19,1:22:00 AM,01:22:00,2022-07-18T21:22:00.000Z,1658179320,-18.2,49
"7/19/2022, 1:23:00 AM",2022-07-19,1:23:00 AM,01:23:00,2022-07-18T21:23:00.000Z,1658179380,-18.6,49
"7/19/2022, 1:24:00 AM",2022-07-19,1:24:00 AM,01:24:00,2022-07-18T21:24:00.000Z,1658179440,-18.7,49
"7/19/2022, 1:25:00 AM",2022-07-19,1:25:00 AM,01:25:00,2022-07-18T21:25:00.000Z,1658179500,-18.9,49
"7/19/2022, 1:26:00 AM",2022-07-19,1:26:00 AM,01:26:00,2022-07-18T21:26:00.000Z,1658179560,-19.2,49
"7/19/2022, 1:27:00 AM",2022-07-19,1:27:00 AM,01:27:00,2022-07-18T21:27:00.000Z,1658179620,-19.3,49
"7/19/2022, 1:28:00 AM",2022-07-19,1:28:00 AM,01:28:00,2022-07-18T21:28:00.000Z,1658179680,-19.7,49
"7/19/2022, 1:29:00 AM",2022-07-19,1:29:00 AM,01:29:00,2022-07-18T21:29:00.000Z,1658179740,-19.7,49
"7/19/2022, 1:30:00 AM",2022-07-19,1:30:00 AM,01:30:00,2022-07-18T21:30:00.000Z,1658179800,-19.9,49
"7/19/2022, 1:31:00 AM",2022-07-19,1:31:00 AM,01:31:00,2022-07-18T21:31:00.000Z,1658179860,-20.0,49
"7/19/2022, 1:32:00 AM",2022-07-19,1:32:00 AM,01:32:00,2022-07-18T21:32:00.000Z,1658179920,-20.2,49
"7/19/2022, 1:33:00 AM",2022-07-19,1:33:00 AM,01:33:00,2022-07-18T21:33:00.000Z,1658179980,-20.3,49
"7/19/2022, 1:34:00 AM",2022-07-19,1:34:00 AM,01:34:00,2022-07-18T21:34:00.000Z,1658180040,-20.4,49
"7/19/2022, 1:35:00 AM",2022-07-19,1:35:00 AM,01:35:00,2022-07-18T21:35:00.000Z,1658180100,-20.5,49
"7/19/2022, 1:36:00 AM",2022-07-19,1:36:00 AM,01:36:00,2022-07-18T21:36:00.000Z,1658180160,-20.4,49
"7/19/2022, 1:37:00 AM",2022-07-19,1:37:00 AM,01:37:00,2022-07-18T21:37:00.000Z,1658180220,-20.0,49
"7/19/2022, 1:38:00 AM",2022-07-19,1:38:00 AM,01:38:00,2022-07-18T21:38:00.000Z,1658180280,-19.8,49
"7/19/2022, 1:39:00 AM",2022-07-19,1:39:00 AM,01:39:00,2022-07-18T21:39:00.000Z,1658180340,-19.4,49
"7/19/2022, 1:40:00 AM",2022-07-19,1:40:00 AM,01:40:00,2022-07-18T21:40:00.000Z,1658180400,-19.1,49
"7/19/2022, 1:41:00 AM",2022-07-19,1:41:00 AM,01:41:00,2022-07-18T21:41:00.000Z,1658180460,-18.9,49
"7/19/2022, 1:42:00 AM",2022-07-19,1:42:00 AM,01:42:00,2022-07-18T21:42:00.000Z,1658180520,-18.6,49
"7/19/2022, 1:43:00 AM",2022-07-19,1:43:00 AM,01:43:00,2022-07-18T21:43:00.000Z,1658180580,-18.3,49
"7/19/2022, 1:44:00 AM",2022-07-19,1:44:00 AM,01:44:00,2022-07-18T21:44:00.000Z,1658180640,-17.9,49
"7/19/2022, 1:45:00 AM",2022-07-19,1:45:00 AM,01:45:00,2022-07-18T21:45:00.000Z,1658180700,-17.7,49
"7/19/2022, 1:46:00 AM",2022-07-19,1:46:00 AM,01:46:00,2022-07-18T21:46:00.000Z,1658180760,-17.3,49
"7/19/2022, 1:47:00 AM",2022-07-19,1:47:00 AM,01:47:00,2022-07-18T21:47:00.000Z,1658180820,-17.2,49
"7/19/2022, 1:48:00 AM",2022-07-19,1:48:00 AM,01:48:00,2022-07-18T21:48:00.000Z,1658180880,-17.2,49
"7/19/2022, 1:49:00 AM",2022-07-19,1:49:00 AM,01:49:00,2022-07-18T21:49:00.000Z,1658180940,-17.7,49
"7/19/2022, 1:50:00 AM",2022-07-19,1:50:00 AM,01:50:00,2022-07-18T21:50:00.000Z,1658181000,-18.1,49
"7/19/2022, 1:51:00 AM",2022-07-19,1:51:00 AM,01:51:00,2022-07-18T21:51:00.000Z,1658181060,-18.5,49
"7/19/2022, 1:52:00 AM",2022-07-19,1:52:00 AM,01:52:00,2022-07-18T21:52:00.000Z,1658181120,-18.7,49
"7/19/2022, 1:53:00 AM",2022-07-19,1:53:00 AM,01:53:00,2022-07-18T21:53:00.000Z,1658181180,-18.9,49
"7/19/2022, 1:54:00 AM",2022-07-19,1:54:00 AM,01:54:00,2022-07-18T21:54:00.000Z,1658181240,-19.1,49
"7/19/2022, 1:55:00 AM",2022-07-19,1:55:00 AM,01:55:00,2022-07-18T21:55:00.000Z,1658181300,-19.4,49
"7/19/2022, 1:56:00 AM",2022-07-19,1:56:00 AM,01:56:00,2022-07-18T21:56:00.000Z,1658181360,-19.5,49
"7/19/2022, 1:57:00 AM",2022-07-19,1:57:00 AM,01:57:00,2022-07-18T21:57:00.000Z,1658181420,-19.7,49
"7/19/2022, 1:58:00 AM",2022-07-19,1:58:00 AM,01:58:00,2022-07-18T21:58:00.000Z,1658181480,-19.8,49
"7/19/2022, 1:59:00 AM",2022-07-19,1:59:00 AM,01:59:00,2022-07-18T21:59:00.000Z,1658181540,-20.0,49
"7/19/2022, 2:00:00 AM",2022-07-19,2:00:00 AM,02:00:00,2022-07-18T22:00:00.000Z,1658181600,-20.1,49
"7/19/2022, 2:01:00 AM",2022-07-19,2:01:00 AM,02:01:00,2022-07-18T22:01:00.000Z,1658181660,-20.2,49
"7/19/2022, 2:02:00 AM",2022-07-19,2:02:00 AM,02:02:00,2022-07-18T22:02:00.000Z,1658181720,-20.4,49
"7/19/2022, 2:03:00 AM",2022-07-19,2:03:00 AM,02:03:00,2022-07-18T22:03:00.000Z,1658181780,-20.5,49
"7/19/2022, 2:04:00 AM",2022-07-19,2:04:00 AM,02:04:00,2022-07-18T22:04:00.000Z,1658181840,-20.5,49
"7/19/2022, 2:05:00 AM",2022-07-19,2:05:00 AM,02:05:00,2022-07-18T22:05:00.000Z,1658181900,-20.3,49
"7/19/2022, 2:06:00 AM",2022-07-19,2:06:00 AM,02:06:00,2022-07-18T22:06:00.000Z,1658181960,-20.0,49
"7/19/2022, 2:07:00 AM",2022-07-19,2:07:00 AM,02:07:00,2022-07-18T22:07:00.000Z,1658182020,-19.6,49
"7/19/2022, 2:08:00 AM",2022-07-19,2:08:00 AM,02:08:00,2022-07-18T22:08:00.000Z,1658182080,-19.3,49
"7/19/2022, 2:09:00 AM",2022-07-19,2:09:00 AM,02:09:00,2022-07-18T22:09:00.000Z,1658182140,-19.0,49
"7/19/2022, 2:10:00 AM",2022-07-19,2:10:00 AM,02:10:00,2022-07-18T22:10:00.000Z,1658182200,-18.8,49
"7/19/2022, 2:11:00 AM",2022-07-19,2:11:00 AM,02:11:00,2022-07-18T22:11:00.000Z,1658182260,-18.4,49
"7/19/2022, 2:12:00 AM",2022-07-19,2:12:00 AM,02:12:00,2022-07-18T22:12:00.000Z,1658182320,-18.1,49
"7/19/2022, 2:13:00 AM",2022-07-19,2:13:00 AM,02:13:00,2022-07-18T22:13:00.000Z,1658182380,-17.9,49
"7/19/2022, 2:14:00 AM",2022-07-19,2:14:00 AM,02:14:00,2022-07-18T22:14:00.000Z,1658182440,-17.5,49
"7/19/2022, 2:15:00 AM",2022-07-19,2:15:00 AM,02:15:00,2022-07-18T22:15:00.000Z,1658182500,-17.2,49
"7/19/2022, 2:16:00 AM",2022-07-19,2:16:00 AM,02:16:00,2022-07-18T22:16:00.000Z,1658182560,-17.0,49
"7/19/2022, 2:17:00 AM",2022-07-19,2:17:00 AM,02:17:00,2022-07-18T22:17:00.000Z,1658182620,-17.2,49
"7/19/2022, 2:18:00 AM",2022-07-19,2:18:00 AM,02:18:00,2022-07-18T22:18:00.000Z,1658182680,-17.7,49
"7/19/2022, 2:19:00 AM",2022-07-19,2:19:00 AM,02:19:00,2022-07-18T22:19:00.000Z,1658182740,-18.1,49
"7/19/2022, 2:20:00 AM",2022-07-19,2:20:00 AM,02:20:00,2022-07-18T22:20:00.000Z,1658182800,-18.5,49
"7/19/2022, 2:21:00 AM",2022-07-19,2:21:00 AM,02:21:00,2022-07-18T22:21:00.000Z,1658182860,-18.7,49
"7/19/2022, 2:22:00 AM",2022-07-19,2:22:00 AM,02:22:00,2022-07-18T22:22:00.000Z,1658182920,-18.8,49
"7/19/2022, 2:23:00 AM",2022-07-19,2:23:00 AM,02:23:00,2022-07-18T22:23:00.000Z,1658182980,-19.3,49
"7/19/2022, 2:24:00 AM",2022-07-19,2:24:00 AM,02:24:00,2022-07-18T22:24:00.000Z,1658183040,-19.3,49
"7/19/2022, 2:25:00 AM",2022-07-19,2:25:00 AM,02:25:00,2022-07-18T22:25:00.000Z,1658183100,-19.5,49
"7/19/2022, 2:26:00 AM",2022-07-19,2:26:00 AM,02:26:00,2022-07-18T22:26:00.000Z,1658183160,-19.7,49
"7/19/2022, 2:27:00 AM",2022-07-19,2:27:00 AM,02:27:00,2022-07-18T22:27:00.000Z,1658183220,-19.8,49
